transaction_id,transaction_date,customer_id,product_id,quantity,transaction_unit_price,amount,transaction_channel,campaign_id,calc_amount,amount_diff,amount_calc,amount_category,full_name,gender,age,segment,city,province,join_date,product_name,category,brand,product_price,cost,campaign_name,campaign_channel,start_date,end_date,month,region,spend,impressions,clicks,conversions,sales_target,year,month_num,year_month,cost_total,gross_profit,profit_margin,is_campaign
T122662,2023-10-04,C102113,P1135,1,3899400.0,3899400.0,Call Center,No Campaign,3899400.0,-18.0,3899400.0,Exact,Customer 2113,Female,30,Gold,Surabaya,East Java,2020-03-07,Product 135,Insurance,Business,3463200.0,1451800.0,,,,,2023-10-01,Java,,,,,,2023,10,2023-10,1451800.0,2447600.0,0.6276863107144689,False
T122663,2024-07-03,C101597,P1104,4,2608300.0,10433200.0,Mobile,No Campaign,10433200.0,-39.0,10433200.0,Exact,Customer 1597,Male,41,Bronze,Bogor,West Java,2020-05-09,Product 104,Deposits,Premium,2599500.0,898600.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,3594400.0,9534600.0,0.6554844151362956,False
T122664,2023-11-04,C100070,P1133,5,367300.0,1836500.0,Branch,No Campaign,1836500.0,25.0,1836500.0,Exact,Customer 70,Female,47,Silver,Pontianak,Kalimantan,2022-07-30,Product 133,Insurance,Business,322500.0,705900.0,,,,,2023-11-01,Kalimantan,188773833.0,5291823000.0,437149775.0,43565735.0,513456792.0,2023,11,2023-11,3529500.0,1130600.0,-0.9218622379526272,False
T122665,2024-02-07,C102951,P1054,2,2849700.0,5699400.0,Mobile,No Campaign,5699400.0,-63.0,5699400.0,Exact,Customer 2951,Female,53,Bronze,Bekasi,West Java,2021-07-30,Product 54,Wealth,Standard,3184800.0,696400.0,,,,,2024-02-01,Java,,,,,,2024,2,2024-02,1392800.0,5003000.0,0.7556233989542759,False
T122666,2024-10-11,C102565,P1106,1,428500.0,428500.0,Mobile,No Campaign,428500.0,-9.0,428500.0,Exact,Customer 2565,Male,21,Bronze,Pekanbaru,Sumatra,2021-03-25,Product 106,Cards,Premium,433800.0,132100.0,,,,,2024-10-01,Sumatra,192754094.0,5611554641.0,380152789.0,33383039.0,425445368.0,2024,10,2024-10,132100.0,296400.0,0.6917152858809802,False
T122667,2024-03-05,C102679,P1128,2,2303500.0,4607000.0,Mobile,CAM203,4607000.0,-100.0,4607000.0,Exact,Customer 2679,Male,56,Silver,Tegal,Central Java,2022-08-13,Product 128,Loans,Standard,3210500.0,1288400.0,Campaign 3,Display,2024-09-28,2025-02-14,2024-03-01,Java,,,,,,2024,3,2024-03,2576800.0,3318600.0,0.4406772303017148,True
T122668,2023-03-17,C101022,P1128,3,2561700.0,7685100.0,Agent,CAM235,7685100.0,-60.0,7685100.0,Exact,Customer 1022,Female,57,Bronze,Makassar,Sulawesi,2022-08-24,Product 128,Loans,Standard,3210500.0,1288400.0,Campaign 35,Display,2024-09-13,2024-11-03,2023-03-01,Sulawesi,23988557.0,682394662.0,70180579.0,11905047.0,685982608.0,2023,3,2023-03,3865200.0,6396700.0,0.4970527384158957,True
T122669,2023-12-05,C102618,P1059,2,1130600.0,2261200.0,Agent,No Campaign,2261200.0,-42.0,2261200.0,Exact,Customer 2618,Female,74,Bronze,Makassar,Sulawesi,2023-07-30,Product 59,Cards,Standard,962900.0,278600.0,,,,,2023-12-01,Sulawesi,182587222.0,4180043566.0,374285269.0,55224814.0,492578004.0,2023,12,2023-12,557200.0,1982600.0,0.7535821687599504,False
T122670,2024-03-25,C101810,P1088,1,2315600.0,2315600.0,Call Center,CAM212,2315600.0,3.0,2315600.0,Exact,Customer 1810,Female,21,Silver,Jakarta,Jakarta,2021-08-08,Product 88,Cards,Standard,3193000.0,1929200.0,Campaign 12,Display,2023-04-08,2023-09-07,2024-03-01,Jakarta,238638388.0,6304786113.0,421365202.0,49703871.0,263676584.0,2024,3,2024-03,1929200.0,386400.0,0.16686819830713423,True
T122671,2023-03-20,C101614,P1140,4,1370400.0,5481600.0,Branch,No Campaign,5481600.0,182.0,5481600.0,Exact,Customer 1614,Male,45,Bronze,Bekasi,West Java,2020-03-19,Product 140,Loans,Premium,1646400.0,897100.0,,,,,2023-03-01,Java,,,,,,2023,3,2023-03,3588400.0,4584500.0,0.34537361354349094,False
T122672,2023-02-07,C101975,P1106,1,496700.0,496700.0,Branch,No Campaign,496700.0,1.0,496700.0,Exact,Customer 1975,Female,39,Silver,Denpasar,Bali,2020-11-25,Product 106,Cards,Premium,433800.0,132100.0,,,,,2023-02-01,Bali,43966826.0,1153754244.0,159673695.0,24354411.0,359254421.0,2023,2,2023-02,132100.0,364600.0,0.7340446949869136,False
T122673,2023-11-14,C102284,P1024,4,4331600.0,17326400.0,Call Center,No Campaign,17326400.0,78.0,17326400.0,Exact,Customer 2284,Male,30,Bronze,Madiun,East Java,2020-10-03,Product 24,Cards,Premium,3820300.0,1696200.0,,,,,2023-11-01,Java,,,,,,2023,11,2023-11,6784800.0,15630200.0,0.6084125958075538,False
T122674,2023-11-24,C102013,P1015,3,2862100.0,8586300.0,Call Center,No Campaign,8586300.0,-126.0,8586300.0,Exact,Customer 2013,Male,39,Bronze,Pontianak,Kalimantan,2023-08-16,Product 15,Cards,Premium,3004600.0,1283500.0,,,,,2023-11-01,Kalimantan,188773833.0,5291823000.0,437149775.0,43565735.0,513456792.0,2023,11,2023-11,3850500.0,7302800.0,0.5515530554487963,False
T122675,2024-03-05,C101161,P1047,1,470500.0,470500.0,Call Center,CAM222,470500.0,-46.0,470500.0,Exact,Customer 1161,Male,73,Bronze,Cimahi,West Java,2022-02-24,Product 47,Cards,Standard,459900.0,1366000.0,Campaign 22,Social,2023-06-29,2023-09-22,2024-03-01,Java,,,,,,2024,3,2024-03,1366000.0,-895500.0,-1.9032943676939427,True
T122676,2023-06-12,C102220,P1142,1,835300.0,835300.0,Branch,No Campaign,835300.0,3.0,835300.0,Exact,Customer 2220,Female,41,Bronze,Surabaya,East Java,2021-04-06,Product 142,Deposits,Business,942500.0,1973500.0,,,,,2023-06-01,Java,,,,,,2023,6,2023-06,1973500.0,-1138200.0,-1.3626242068717827,False
T122677,2023-12-24,C100862,P1127,2,3464500.0,6929000.0,Mobile,No Campaign,6929000.0,-74.0,6929000.0,Exact,Customer 862,Female,72,Gold,Denpasar,Bali,2022-03-15,Product 127,Loans,Business,4742100.0,995200.0,,,,,2023-12-01,Bali,160611248.0,3986650025.0,403101996.0,45480068.0,293407304.0,2023,12,2023-12,1990400.0,5933800.0,0.7127435416365998,False
T122678,2024-10-01,C102752,P1038,2,481600.0,963200.0,Call Center,CAM228,963200.0,-20.0,963200.0,Exact,Customer 2752,Male,35,Bronze,Madiun,East Java,2022-04-17,Product 38,Insurance,Business,439700.0,249100.0,Campaign 28,Search,2023-06-09,2023-09-07,2024-10-01,Java,,,,,,2024,10,2024-10,498200.0,714100.0,0.482765780730897,True
T122679,2024-10-31,C102225,P1085,1,3004200.0,3004200.0,Mobile,CAM232,3004200.0,46.0,3004200.0,Exact,Customer 2225,Male,49,Bronze,Jakarta,Jakarta,2020-07-02,Product 85,Insurance,Business,2683500.0,859600.0,Campaign 32,Social,2024-03-25,2024-07-09,2024-10-01,Jakarta,156379470.0,4418551566.0,355434408.0,30308530.0,386381357.0,2024,10,2024-10,859600.0,2144600.0,0.7138672525131483,True
T122680,2023-11-25,C102463,P1018,2,1853300.0,3706600.0,Mobile,No Campaign,3706600.0,-32.0,3706600.0,Exact,Customer 2463,Female,70,Silver,Bogor,West Java,2020-06-13,Product 18,Deposits,Business,1475100.0,1297400.0,,,,,2023-11-01,Java,,,,,,2023,11,2023-11,2594800.0,2409200.0,0.29995143797550317,False
T122681,2024-02-18,C100956,P1100,2,4439800.0,8879600.0,Call Center,CAM207,8879600.0,80.0,8879600.0,Exact,Customer 956,Male,34,Bronze,Jakarta,Jakarta,2020-08-07,Product 100,Deposits,Standard,3845300.0,639700.0,Campaign 7,Social,2024-11-04,2024-12-24,2024-02-01,Jakarta,190381906.0,5348695567.0,669624674.0,111676686.0,175622735.0,2024,2,2024-02,1279400.0,8239900.0,0.855916933195189,True
T122682,2024-08-17,C102191,P1003,1,686600.0,686600.0,Agent,No Campaign,686600.0,44.0,686600.0,Exact,Customer 2191,Female,43,Priority,Makassar,Sulawesi,2023-02-18,Product 3,Deposits,Standard,903000.0,761900.0,,,,,2024-08-01,Sulawesi,57118979.0,1107904986.0,85451699.0,2268565.0,426982013.0,2024,8,2024-08,761900.0,-75300.0,-0.10967084182930381,False
T122683,2024-04-20,C100449,P1127,3,3700600.0,11101800.0,Branch,No Campaign,11101800.0,-141.0,11101800.0,Exact,Customer 449,Male,68,Silver,Yogyakarta,Yogyakarta,2023-10-08,Product 127,Loans,Business,4742100.0,995200.0,,,,,2024-04-01,Java,,,,,,2024,4,2024-04,2985600.0,10106600.0,0.7310706371939686,False
T122684,2024-03-31,C102877,P1088,3,3096200.0,9288600.0,Agent,CAM231,9288600.0,144.0,9288600.0,Exact,Customer 2877,Male,59,Priority,Surabaya,East Java,2020-10-05,Product 88,Cards,Standard,3193000.0,1929200.0,Campaign 31,Social,2024-06-04,2024-10-12,2024-03-01,Java,,,,,,2024,3,2024-03,5787600.0,7359400.0,0.3769136360700213,True
T122685,2024-12-29,C100745,P1005,2,1833600.0,3667200.0,Mobile,CAM202,3667200.0,-78.0,3667200.0,Exact,Customer 745,Female,73,Silver,Surabaya,East Java,2022-10-19,Product 5,Deposits,Standard,1709300.0,865000.0,Campaign 2,Search,2024-09-10,2025-01-19,2024-12-01,Java,,,,,,2024,12,2024-12,1730000.0,2802200.0,0.5282504363001745,True
T122686,2024-12-14,C102369,P1122,1,1543600.0,1543600.0,Mobile,No Campaign,1543600.0,-2.0,1543600.0,Exact,Customer 2369,Female,43,Silver,Manado,Sulawesi,2020-04-18,Product 122,Insurance,Premium,1215800.0,550700.0,,,,,2024-12-01,Sulawesi,203438418.0,4309678659.0,298695994.0,35527428.0,121273352.0,2024,12,2024-12,550700.0,992900.0,0.643236589790101,False
T122687,2023-06-01,C100962,P1123,4,898100.0,3592400.0,Internet,CAM207,3592400.0,164.0,3592400.0,Exact,Customer 962,Male,32,Gold,Denpasar,Bali,2020-03-14,Product 123,Insurance,Business,1260000.0,763300.0,Campaign 7,Social,2024-11-04,2024-12-24,2023-06-01,Bali,147476491.0,5006583904.0,240700354.0,32492953.0,322337185.0,2023,6,2023-06,3053200.0,2829100.0,0.15009464424897004,True
T122688,2024-06-21,C100771,P1108,1,722000.0,722000.0,Mobile,CAM234,722000.0,4.0,722000.0,Exact,Customer 771,Female,41,Silver,Jakarta,Jakarta,2021-06-06,Product 108,Cards,Premium,740000.0,109400.0,Campaign 34,Social,2024-10-08,2025-03-12,2024-06-01,Jakarta,87113556.0,2248081386.0,80614452.0,7761914.0,262104567.0,2024,6,2024-06,109400.0,612600.0,0.8484764542936288,True
T122689,2024-02-19,C102024,P1116,1,4287000.0,4287000.0,Mobile,No Campaign,4287000.0,20.0,4287000.0,Exact,Customer 2024,Male,64,Bronze,Madiun,East Java,2020-09-05,Product 116,Payments,Premium,4563400.0,507500.0,,,,,2024-02-01,Java,,,,,,2024,2,2024-02,507500.0,3779500.0,0.8816188476790296,False
T122690,2023-12-09,C101578,P1001,1,5526300.0,5526300.0,Internet,No Campaign,5526300.0,12.0,5526300.0,Exact,Customer 1578,Female,29,Gold,Surakarta,Central Java,2020-12-20,Product 1,Loans,Standard,4694400.0,1460300.0,,,,,2023-12-01,Java,,,,,,2023,12,2023-12,1460300.0,4066000.0,0.735754483108047,False
T122691,2024-01-21,C102193,P1101,2,2697400.0,5394800.0,Agent,No Campaign,5394800.0,8.0,5394800.0,Exact,Customer 2193,Female,55,Silver,Denpasar,Bali,2021-12-20,Product 101,Cards,Business,3370000.0,1183400.0,,,,,2024-01-01,Bali,227198992.0,5277510331.0,527149243.0,58391707.0,341271743.0,2024,1,2024-01,2366800.0,4211400.0,0.5612812337806777,False
T122692,2023-06-16,C102221,P1020,3,3157800.0,9473400.0,Mobile,CAM230,9473400.0,-121.0,9473400.0,Exact,Customer 2221,Female,30,Priority,Malang,East Java,2022-05-03,Product 20,Wealth,Standard,3888800.0,1840700.0,Campaign 30,Search,2023-10-12,2024-03-10,2023-06-01,Java,,,,,,2023,6,2023-06,5522100.0,7632700.0,0.4170941794920514,True
T122693,2024-04-16,C102805,P1081,2,2157300.0,4314600.0,Mobile,CAM222,4314600.0,35.0,4314600.0,Exact,Customer 2805,Female,41,Bronze,Medan,Sumatra,2020-08-07,Product 81,Cards,Standard,2541700.0,618600.0,Campaign 22,Social,2023-06-29,2023-09-22,2024-04-01,Sumatra,219071450.0,7562816852.0,496738603.0,66256998.0,750229059.0,2024,4,2024-04,1237200.0,3696000.0,0.7132526769573078,True
T122694,2023-05-20,C100813,P1123,1,1492900.0,1492900.0,Mobile,CAM212,1492900.0,21.0,1492900.0,Exact,Customer 813,Female,55,Priority,Bogor,West Java,2021-02-11,Product 123,Insurance,Business,1260000.0,763300.0,Campaign 12,Display,2023-04-08,2023-09-07,2023-05-01,Java,,,,,,2023,5,2023-05,763300.0,729600.0,0.48871324268202826,True
T122695,2023-08-17,C101748,P1099,1,233200.0,233200.0,Internet,CAM212,233200.0,-15.0,233200.0,Exact,Customer 1748,Female,38,Bronze,Surabaya,East Java,2022-10-29,Product 99,Loans,Standard,226900.0,1798500.0,Campaign 12,Display,2023-04-08,2023-09-07,2023-08-01,Java,,,,,,2023,8,2023-08,1798500.0,-1565300.0,-6.712264150943396,True
T122696,2023-03-14,C101940,P1133,1,258300.0,258300.0,Mobile,No Campaign,258300.0,43.0,258300.0,Exact,Customer 1940,Male,42,Bronze,Jakarta,Jakarta,2023-02-11,Product 133,Insurance,Business,322500.0,705900.0,,,,,2023-03-01,Jakarta,65198534.0,1716247122.0,226203691.0,31623152.0,423408612.0,2023,3,2023-03,705900.0,-447600.0,-1.7328687572590011,False
T122697,2024-03-03,C101638,P1079,2,690900.0,1381800.0,Internet,CAM200,1381800.0,87.0,1381800.0,Exact,Customer 1638,Female,59,Silver,Denpasar,Bali,2021-03-16,Product 79,Wealth,Standard,882500.0,389400.0,Campaign 0,Search,2024-03-29,2024-08-23,2024-03-01,Bali,176838369.0,4141064402.0,406792152.0,54512256.0,208993357.0,2024,3,2024-03,778800.0,992400.0,0.4363873208858011,True
T122698,2023-10-26,C102751,P1060,1,2456000.0,2456000.0,Call Center,CAM200,2456000.0,37.0,2456000.0,Exact,Customer 2751,Female,44,Bronze,Cimahi,West Java,2021-11-01,Product 60,Loans,Standard,2486200.0,375600.0,Campaign 0,Search,2024-03-29,2024-08-23,2023-10-01,Java,,,,,,2023,10,2023-10,375600.0,2080400.0,0.8470684039087948,True
T122699,2023-08-24,C101576,P1094,1,5656600.0,5656600.0,Mobile,No Campaign,5656600.0,-18.0,5656600.0,Exact,Customer 1576,Male,66,Silver,Cimahi,West Java,2022-04-18,Product 94,Deposits,Business,4965400.0,454900.0,,,,,2023-08-01,Java,,,,,,2023,8,2023-08,454900.0,5201700.0,0.9195806668316656,False
T122700,2024-12-07,C100400,P1080,4,964000.0,3856000.0,Mobile,CAM207,3856000.0,-188.0,3856000.0,Exact,Customer 400,Male,38,Silver,Denpasar,Bali,2021-06-10,Product 80,Wealth,Premium,762000.0,222800.0,Campaign 7,Social,2024-11-04,2024-12-24,2024-12-01,Bali,178719191.0,4720826544.0,359647824.0,42997796.0,604137711.0,2024,12,2024-12,891200.0,3633200.0,0.7688796680497926,True
T122701,2024-08-22,C101908,P1011,2,3041300.0,6082600.0,Mobile,CAM221,6082600.0,5.0,6082600.0,Exact,Customer 1908,Male,35,Silver,Semarang,Central Java,2022-05-10,Product 11,Deposits,Premium,3321400.0,891900.0,Campaign 21,Search,2023-11-24,2024-05-08,2024-08-01,Java,,,,,,2024,8,2024-08,1783800.0,5190700.0,0.7067372505178706,True
T122702,2023-04-07,C101736,P1083,1,839500.0,839500.0,Mobile,CAM237,839500.0,-50.0,839500.0,Exact,Customer 1736,Male,28,Bronze,Cimahi,West Java,2022-02-25,Product 83,Insurance,Standard,896700.0,54000.0,Campaign 37,Social,2023-05-16,2023-11-02,2023-04-01,Java,,,,,,2023,4,2023-04,54000.0,785500.0,0.9356759976176295,True
T122703,2024-04-22,C102122,P1008,1,1984400.0,1984400.0,Internet,No Campaign,1984400.0,-1.0,1984400.0,Exact,Customer 2122,Female,62,Bronze,Cimahi,West Java,2020-03-11,Product 8,Wealth,Standard,2300200.0,941900.0,,,,,2024-04-01,Java,,,,,,2024,4,2024-04,941900.0,1042500.0,0.5253477121548075,False
T122704,2024-11-08,C100461,P1085,3,2927900.0,8783700.0,Mobile,CAM202,8783700.0,-6.0,8783700.0,Exact,Customer 461,Female,44,Priority,Bandung,West Java,2020-01-24,Product 85,Insurance,Business,2683500.0,859600.0,Campaign 2,Search,2024-09-10,2025-01-19,2024-11-01,Java,,,,,,2024,11,2024-11,2578800.0,7924100.0,0.7064107380716554,True
T122705,2024-05-05,C102679,P1006,1,385200.0,385200.0,Mobile,CAM223,385200.0,11.0,385200.0,Exact,Customer 2679,Male,56,Silver,Tegal,Central Java,2022-08-13,Product 6,Wealth,Standard,522500.0,1039600.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-05-01,Java,,,,,,2024,5,2024-05,1039600.0,-654400.0,-1.6988577362409139,True
T122706,2023-10-23,C101573,P1122,2,1477200.0,2954400.0,Mobile,No Campaign,2954400.0,7.0,2954400.0,Exact,Customer 1573,Female,53,Bronze,Semarang,Central Java,2023-03-11,Product 122,Insurance,Premium,1215800.0,550700.0,,,,,2023-10-01,Java,,,,,,2023,10,2023-10,1101400.0,2403700.0,0.6272001083130246,False
T122707,2024-02-10,C102821,P1142,2,1002600.0,2005200.0,Agent,No Campaign,2005200.0,-37.0,2005200.0,Exact,Customer 2821,Male,20,Bronze,Jakarta,Jakarta,2020-08-03,Product 142,Deposits,Business,942500.0,1973500.0,,,,,2024-02-01,Jakarta,190381906.0,5348695567.0,669624674.0,111676686.0,175622735.0,2024,2,2024-02,3947000.0,31700.0,-0.9683822062637143,False
T122708,2024-12-15,C101721,P1142,3,726500.0,2179500.0,Agent,CAM218,2179500.0,73.0,2179500.0,Exact,Customer 1721,Male,23,Gold,Denpasar,Bali,2022-09-05,Product 142,Deposits,Business,942500.0,1973500.0,Campaign 18,Display,2023-09-29,2023-12-31,2024-12-01,Bali,178719191.0,4720826544.0,359647824.0,42997796.0,604137711.0,2024,12,2024-12,5920500.0,206000.0,-1.7164487267721955,True
T122709,2024-03-22,C101978,P1017,1,5674800.0,5674800.0,Branch,CAM237,5674800.0,18.0,5674800.0,Exact,Customer 1978,Female,51,Bronze,Pekanbaru,Sumatra,2021-03-18,Product 17,Deposits,Standard,4605900.0,474200.0,Campaign 37,Social,2023-05-16,2023-11-02,2024-03-01,Sumatra,308738581.0,9439300674.0,651351798.0,64040023.0,443890495.0,2024,3,2024-03,474200.0,5200600.0,0.9164375837033905,True
T122710,2024-11-29,C102496,P1148,2,5116400.0,10232800.0,Mobile,CAM219,10232800.0,-60.0,10232800.0,Exact,Customer 2496,Female,64,Silver,Cimahi,West Java,2020-04-16,Product 148,Payments,Standard,4553500.0,1838200.0,Campaign 19,Display,2024-10-26,2025-01-03,2024-11-01,Java,,,,,,2024,11,2024-11,3676400.0,8394600.0,0.6407239465249003,True
T122711,2023-10-02,C100524,P1064,3,2335200.0,7005600.0,Internet,CAM207,7005600.0,128.0,7005600.0,Exact,Customer 524,Female,23,Gold,Medan,Sumatra,2023-07-09,Product 64,Insurance,Business,3160900.0,1981000.0,Campaign 7,Social,2024-11-04,2024-12-24,2023-10-01,Sumatra,133724489.0,2628727202.0,265622905.0,36527244.0,132037996.0,2023,10,2023-10,5943000.0,5024600.0,0.15167865707434053,True
T122712,2023-01-20,C101690,P1074,1,1645300.0,1645300.0,Mobile,No Campaign,1645300.0,-25.0,1645300.0,Exact,Customer 1690,Male,37,Priority,Palembang,Sumatra,2021-04-09,Product 74,Cards,Premium,2321000.0,1360500.0,,,,,2023-01-01,Sumatra,,,,,200709474.0,2023,1,2023-01,1360500.0,284800.0,0.17309913085759435,False
T122713,2024-08-07,C100920,P1015,4,2749200.0,10996800.0,Mobile,CAM237,10996800.0,-177.0,10996800.0,Exact,Customer 920,Female,50,Bronze,Bekasi,West Java,2022-02-05,Product 15,Cards,Premium,3004600.0,1283500.0,Campaign 37,Social,2023-05-16,2023-11-02,2024-08-01,Java,,,,,,2024,8,2024-08,5134000.0,9713300.0,0.5331369125563801,True
T122714,2024-03-02,C102743,P1008,2,2714100.0,5428200.0,Agent,CAM227,5428200.0,37.0,5428200.0,Exact,Customer 2743,Male,68,Bronze,Palembang,Sumatra,2020-05-22,Product 8,Wealth,Standard,2300200.0,941900.0,Campaign 27,Social,2023-09-02,2024-02-04,2024-03-01,Sumatra,308738581.0,9439300674.0,651351798.0,64040023.0,443890495.0,2024,3,2024-03,1883800.0,4486300.0,0.6529604657160754,True
T122715,2023-12-27,C100067,P1131,2,1619300.0,3238600.0,Mobile,CAM229,3238600.0,64.0,3238600.0,Exact,Customer 67,Female,21,Gold,Jakarta,Jakarta,2021-04-01,Product 131,Payments,Premium,1687000.0,1902400.0,Campaign 29,Affiliate,2024-01-08,2024-04-26,2023-12-01,Jakarta,179972705.0,3208090669.0,238529367.0,20565684.0,100194789.0,2023,12,2023-12,3804800.0,1336200.0,-0.1748286296547891,True
T122716,2023-11-06,C100698,P1065,1,274200.0,274200.0,Mobile,CAM219,274200.0,-42.0,274200.0,Exact,Customer 698,Male,54,Silver,Yogyakarta,Yogyakarta,2022-08-14,Product 65,Deposits,Standard,262300.0,1760800.0,Campaign 19,Display,2024-10-26,2025-01-03,2023-11-01,Java,,,,,,2023,11,2023-11,1760800.0,-1486600.0,-5.421590080233407,True
T122717,2024-08-16,C102286,P1059,2,760700.0,1521400.0,Mobile,No Campaign,1521400.0,-43.0,1521400.0,Exact,Customer 2286,Female,37,Bronze,Medan,Sumatra,2023-11-06,Product 59,Cards,Standard,962900.0,278600.0,,,,,2024-08-01,Sumatra,85191194.0,2444940060.0,248756883.0,10609202.0,703709353.0,2024,8,2024-08,557200.0,1242800.0,0.6337583804390693,False
T122718,2023-12-22,C102810,P1021,1,4463200.0,4463200.0,Agent,CAM212,4463200.0,8.0,4463200.0,Exact,Customer 2810,Male,48,Bronze,Malang,East Java,2023-03-15,Product 21,Cards,Standard,4053700.0,1314400.0,Campaign 12,Display,2023-04-08,2023-09-07,2023-12-01,Java,,,,,,2023,12,2023-12,1314400.0,3148800.0,0.7055027782756766,True
T122719,2023-01-27,C102142,P1005,4,1529000.0,6116000.0,Internet,No Campaign,6116000.0,121.0,6116000.0,Exact,Customer 2142,Female,48,Silver,Serang,Banten,2021-12-06,Product 5,Deposits,Standard,1709300.0,865000.0,,,,,2023-01-01,Java,,,,,,2023,1,2023-01,3460000.0,5251000.0,0.434270765206017,False
T122720,2024-10-14,C100976,P1028,2,6003700.0,12007400.0,Mobile,CAM217,12007400.0,-67.0,12007400.0,Exact,Customer 976,Female,63,Bronze,Malang,East Java,2020-07-20,Product 28,Wealth,Standard,4918400.0,1514000.0,Campaign 17,Search,2023-08-14,2023-10-01,2024-10-01,Java,,,,,,2024,10,2024-10,3028000.0,10493400.0,0.7478221763245998,True
T122721,2023-02-16,C100002,P1011,4,2423900.0,9695600.0,Internet,CAM205,9695600.0,-64.0,9695600.0,Exact,Customer 2,Female,27,Silver,Jakarta,Jakarta,2021-08-11,Product 11,Deposits,Premium,3321400.0,891900.0,Campaign 5,Email,2024-03-31,2024-08-12,2023-02-01,Jakarta,15346021.0,331056256.0,26816793.0,2600698.0,473672459.0,2023,2,2023-02,3567600.0,8803700.0,0.6320392755476711,True
T122722,2024-03-31,C100568,P1145,3,5004300.0,15012900.0,Call Center,CAM211,15012900.0,48.0,15012900.0,Exact,Customer 568,Female,40,Gold,Bandung,West Java,2023-02-23,Product 145,Insurance,Business,4301700.0,821700.0,Campaign 11,Search,2023-02-01,2023-04-15,2024-03-01,Java,,,,,,2024,3,2024-03,2465100.0,14191200.0,0.8358012109585756,True
T122723,2023-04-22,C101925,P1119,2,1410100.0,2820200.0,Mobile,No Campaign,2820200.0,-98.0,2820200.0,Exact,Customer 1925,Male,26,Silver,Semarang,Central Java,2020-12-21,Product 119,Deposits,Business,1235200.0,505400.0,,,,,2023-04-01,Java,,,,,,2023,4,2023-04,1010800.0,2314800.0,0.6415857031416211,False
T122724,2024-10-24,C101348,P1127,2,3690800.0,7381600.0,Internet,CAM233,7381600.0,-18.0,7381600.0,Exact,Customer 1348,Female,28,Silver,Semarang,Central Java,2022-10-23,Product 127,Loans,Business,4742100.0,995200.0,Campaign 33,Social,2024-11-27,2025-05-20,2024-10-01,Java,,,,,,2024,10,2024-10,1990400.0,6386400.0,0.730356562262924,True
T122725,2024-01-10,C102846,P1041,3,3752800.0,11258400.0,Mobile,CAM234,11258400.0,4.0,11258400.0,Exact,Customer 2846,Female,54,Silver,Denpasar,Bali,2022-04-11,Product 41,Loans,Premium,3644800.0,1700300.0,Campaign 34,Social,2024-10-08,2025-03-12,2024-01-01,Bali,227198992.0,5277510331.0,527149243.0,58391707.0,341271743.0,2024,1,2024-01,5100900.0,9558100.0,0.5469249626945214,True
