transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,amount,channel,campaign_id,city,province
T131921,2024-10-12,C101856,P1130,1,4344900.0,4344860,CallCenter,,Palembang,Sumatra
T131922,2024-03-08,C101489,P1137,1,4173200.0,4173150,Mobile,CAM225,Yogyakarta,Yogyakarta
T131923,2023-06-18,C102611,P1023,1,98100.0,98146,Mobile,CAM206,Surakarta,Central Java
T131924,2024-02-06,C102520,P1118,6,583700.0,3502426,CallCenter,,Serang,Banten
T131925,2023-06-07,C101586,P1041,2,4316200.0,8632442,Mobile,,Pontianak,Kalimantan
T131926,2024-01-19,C102174,P1083,1,1078300.0,1078272,Internet,CAM203,Malang,East Java
T131927,2024-02-02,C102906,P1065,1,257500.0,257469,Mobile,,Bogor,West Java
T131928,2023-02-25,C101595,P1137,2,5505600.0,11011176,Mobile,CAM211,Surakarta,Central Java
T131929,2023-03-14,C100951,P1148,1,4565200.0,4565222,Mobile,CAM202,Palembang,Sumatra
T131930,2024-04-17,C100797,P1056,2,114600.0,229265,Mobile,CAM216,Denpasar,Bali
T131931,2023-06-29,C100545,P1147,3,695100.0,2085367,Internet,CAM217,Bandung,West Java
T131932,2024-08-25,C102663,P1111,1,2326700.0,2326691,Mobile,CAM225,Jakarta,Jakarta
T131933,2023-07-13,C102855,P1021,1,3532800.0,3532807,Mobile,CAM212,Yogyakarta,Yogyakarta
T131934,2024-12-07,C101546,P1049,3,3984400.0,11953317,Internet,CAM225,Surakarta,Central Java
T131935,2024-01-19,C101522,P1135,3,4148400.0,12445085,Mobile,CAM226,Palembang,Sumatra
T131936,2023-08-17,C101308,P1139,1,5599100.0,5599051,Mobile,,Semarang,Central Java
T131937,2024-11-05,C102781,P1028,1,4538500.0,4538496,Mobile,CAM233,Madiun,East Java
T131938,2024-08-25,C102570,P1125,4,1177900.0,4711690,Branch,CAM228,Malang,East Java
T131939,2024-12-23,C100384,P1104,1,3201800.0,3201808,Branch,,Banjarmasin,Kalimantan
T131940,2023-09-23,C101488,P1073,2,4261100.0,8522238,Branch,,Denpasar,Bali
T131941,2024-09-30,C100970,P1137,5,4267800.0,21339243,Mobile,CAM213,Tegal,Central Java
T131942,2023-03-12,C102460,P1110,4,3724300.0,14897358,Mobile,,Surabaya,East Java
T131943,2023-04-01,C102238,P1050,4,2014800.0,8059037,Branch,CAM217,Madiun,East Java
T131944,2024-08-28,C102029,P1024,3,2850500.0,8551548,Mobile,,Madiun,East Java
T131945,2023-03-17,C100733,P1048,2,3347300.0,6694681,Mobile,CAM234,Jakarta,Jakarta
T131946,2024-09-07,C102618,P1073,2,3545400.0,7090879,Branch,CAM223,Makassar,Sulawesi
T131947,2024-03-20,C101515,P1142,1,985200.0,985169,Mobile,CAM232,Banjarmasin,Kalimantan
T131948,2023-07-16,C102650,P1041,1,3432900.0,3432901,Mobile,CAM236,Makassar,Sulawesi
T131949,2023-07-03,C100654,P1020,3,2996200.0,8988452,Mobile,CAM215,Bekasi,West Java
T131950,2023-03-18,C102760,P1026,3,565000.0,1695076,Mobile,CAM238,Bandung,West Java
T131951,2024-03-23,C100606,P1079,2,702400.0,1404855,Internet,CAM222,Surakarta,Central Java
T131952,2023-10-24,C100059,P1062,5,1778400.0,8891774,Mobile,,Tegal,Central Java
T131953,2024-01-23,C101294,P1011,2,2886100.0,5772120,Branch,CAM229,Serang,Banten
T131954,2023-11-18,C102749,P1072,1,1131100.0,1131070,Branch,CAM236,Jakarta,Jakarta
T131955,2024-02-25,C100015,P1092,1,368300.0,368317,Mobile,CAM237,Surakarta,Central Java
T131956,2024-06-29,C102966,P1041,2,3536500.0,7072996,Mobile,,Pekanbaru,Sumatra
T131957,2024-09-25,C101312,P1074,3,1992900.0,5978774,Branch,,Tangerang,Banten
T131958,2023-11-02,C101628,P1103,3,2646300.0,7938870,Internet,CAM229,Jakarta,Jakarta
T131959,2023-12-12,C101023,P1026,4,599500.0,2397955,Agent,,Jakarta,Jakarta
T131960,2024-12-15,C100479,P1061,2,1872900.0,3745817,Mobile,,Jakarta,Jakarta
T131961,2024-10-02,C100031,P1114,1,2869500.0,2869549,Branch,,Yogyakarta,Yogyakarta
T131962,2024-12-25,C102447,P1013,2,766400.0,1532818,CallCenter,CAM226,Palembang,Sumatra
T131963,2024-10-11,C101102,P1055,2,1001800.0,2003531,CallCenter,CAM202,Jakarta,Jakarta
T131964,2023-09-18,C101748,P1001,3,4783300.0,14349826,Internet,CAM219,Surabaya,East Java
T131965,2023-12-12,C100539,P1068,3,1859000.0,5576966,Branch,CAM207,Pontianak,Kalimantan
T131966,2024-11-14,C101165,P1017,3,4850200.0,14550690,Mobile,,Palembang,Sumatra
T131967,2024-10-20,C102937,P1104,2,1844100.0,3688226,CallCenter,CAM235,Serang,Banten
T131968,2023-05-29,C100788,P1103,2,3537600.0,7075113,CallCenter,CAM230,Surabaya,East Java
T131969,2024-02-22,C101239,P1064,2,2590900.0,5181710,Branch,,Cimahi,West Java
T131970,2023-01-29,C100376,P1131,1,1193400.0,1193415,Branch,CAM228,Jakarta,Jakarta
T131971,2024-09-05,C100997,P1042,2,695400.0,1390761,Mobile,CAM223,Bandung,West Java
T131972,2024-04-07,C102886,P1068,4,1753600.0,7014570,Mobile,CAM222,Yogyakarta,Yogyakarta
T131973,2024-07-14,C101182,P1128,5,2539400.0,12697137,CallCenter,CAM200,Bogor,West Java
T131974,2023-07-08,C100021,P1094,2,5965400.0,11930841,Branch,CAM202,Jakarta,Jakarta
T131975,2023-03-06,C100024,P1127,2,5277400.0,10554886,Agent,CAM228,Tegal,Central Java
T131976,2024-04-03,C101581,P1133,3,380500.0,1141530,Branch,CAM219,Medan,Sumatra
T131977,2024-11-06,C101065,P1124,1,2246800.0,2246753,Mobile,,Manado,Sulawesi
T131978,2023-08-12,C101923,P1035,4,1057600.0,4230235,Branch,CAM237,Banjarmasin,Kalimantan
T131979,2024-04-20,C102592,P1063,1,1811500.0,1811505,Mobile,CAM211,Surabaya,East Java
T131980,2023-11-22,C102554,P1090,2,6457600.0,12915110,Internet,,Cimahi,West Java
T131981,2024-06-02,C101635,P1073,1,4231400.0,4231425,Branch,,Jakarta,Jakarta
T131982,2024-07-26,C100345,P1128,2,2711200.0,5422367,Branch,,Serang,Banten
T131983,2023-07-11,C101973,P1028,2,3617000.0,7233989,Mobile,,Tegal,Central Java
T131984,2023-03-29,C101948,P1081,3,2177200.0,6531517,Mobile,CAM232,Madiun,East Java
T131985,2024-04-02,C100814,P1031,1,1351000.0,1350998,Mobile,CAM214,Makassar,Sulawesi
T131986,2023-06-07,C102629,P1129,2,4142400.0,8284729,Mobile,,Tegal,Central Java
T131987,2023-09-30,C100466,P1094,3,4736900.0,14210841,Mobile,CAM236,Yogyakarta,Yogyakarta
T131988,2023-11-28,C102545,P1143,3,406600.0,1219826,Branch,CAM237,Makassar,Sulawesi
T131989,2023-10-09,C100152,P1051,1,674800.0,674779,Branch,CAM239,Surakarta,Central Java
T131990,2024-10-18,C100201,P1025,2,534500.0,1069081,Mobile,CAM227,Yogyakarta,Yogyakarta
T131991,2023-06-12,C100559,P1000,2,4292800.0,8585675,Mobile,,Semarang,Central Java
T131992,2023-06-23,C100106,P1027,3,3085700.0,9256989,Branch,,Pekanbaru,Sumatra
T131993,2023-04-18,C102511,P1032,2,5505000.0,11009999,CallCenter,,Jakarta,Jakarta
T131994,2023-10-28,C102958,P1041,1,3922200.0,3922198,Mobile,CAM204,Serang,Banten
T131995,2023-11-27,C102416,P1138,3,194000.0,582019,Branch,CAM236,Denpasar,Bali
T131996,2023-05-24,C102273,P1061,1,1848700.0,1848690,Mobile,CAM208,Malang,East Java
T131997,2023-02-27,C100941,P1099,3,286300.0,858832,Mobile,CAM205,Serang,Banten
T131998,2023-10-25,C102151,P1078,2,5212200.0,10424418,Mobile,CAM226,Jakarta,Jakarta
T131999,2023-07-07,C101845,P1046,1,2357100.0,2357065,Mobile,,Jakarta,Jakarta
T132000,2024-03-15,C101600,P1133,2,370300.0,740572,CallCenter,CAM239,Jakarta,Jakarta
T132001,2024-05-02,C102551,P1009,3,1936900.0,5810596,Mobile,CAM209,Serang,Banten
T132002,2024-01-25,C102493,P1073,1,4794100.0,4794051,Mobile,,Malang,East Java
T132003,2023-01-20,C100819,P1048,2,3614600.0,7229151,Mobile,,Malang,East Java
T132004,2023-07-31,C101018,P1135,3,3747200.0,11241526,Mobile,CAM227,Malang,East Java
T132005,2024-06-19,C100146,P1044,3,2428500.0,7285375,Mobile,,Pontianak,Kalimantan
T132006,2024-08-25,C102986,P1011,1,3817100.0,3817149,Mobile,,Jakarta,Jakarta
T132007,2024-12-28,C100517,P1114,1,3049900.0,3049861,Internet,,Semarang,Central Java
T132008,2024-07-17,C100451,P1054,2,3745500.0,7491024,Internet,,Surakarta,Central Java
T132009,2024-10-11,C101673,P1076,3,5778100.0,17334308,Mobile,,Serang,Banten
T132010,2024-10-26,C100631,P1051,2,669600.0,1339105,Internet,CAM226,Banjarmasin,Kalimantan
T132011,2023-08-08,C100170,P1079,2,880500.0,1760976,Internet,,Malang,East Java
T132012,2023-06-22,C100566,P1083,1,1035500.0,1035499,Mobile,CAM219,Jakarta,Jakarta
T132013,2023-01-01,C100380,P1145,3,3901600.0,11704672,Mobile,CAM237,Jakarta,Jakarta
T132014,2024-04-12,C102678,P1080,1,945200.0,945245,Mobile,,Pontianak,Kalimantan
T132015,2023-01-25,C100743,P1063,2,1917900.0,3835879,Mobile,CAM218,Cimahi,West Java
T132016,2023-07-23,C101672,P1128,2,2913600.0,5827120,Branch,,Tangerang,Banten
T132017,2023-07-20,C100832,P1100,1,2939500.0,2939459,Internet,,Jakarta,Jakarta
T132018,2023-07-10,C100690,P1139,3,5397000.0,16190881,Agent,CAM205,Bandung,West Java
T132019,2024-02-13,C101719,P1136,2,5097600.0,10195187,Branch,CAM235,Denpasar,Bali
T132020,2024-04-22,C100720,P1143,1,287200.0,287163,Branch,,Surabaya,East Java
T132021,2023-10-31,C100232,P1040,3,2309600.0,6928940,CallCenter,,Cimahi,West Java
T132022,2024-07-31,C102430,P1149,1,3303700.0,3303743,Mobile,CAM231,Bogor,West Java
T132023,2024-06-19,C100880,P1141,1,4093500.0,4093513,Mobile,,Denpasar,Bali
T132024,2023-03-23,C100557,P1094,2,4983800.0,9967584,Branch,CAM222,Jakarta,Jakarta
T132025,2024-08-25,C102408,P1048,2,4870800.0,9741665,Internet,,Pekanbaru,Sumatra
T132026,2024-11-14,C102918,P1055,1,1215000.0,1214989,Mobile,,Bandung,West Java
T132027,2024-06-30,C101807,P1057,4,1904000.0,7616174,Mobile,,Denpasar,Bali
T132028,2024-06-29,C101101,P1116,3,5265000.0,15795024,CallCenter,,Tegal,Central Java
T132029,2023-09-19,C102606,P1005,4,2177700.0,8710704,Internet,CAM226,Pontianak,Kalimantan
T132030,2023-06-26,C100443,P1111,3,2139800.0,6419375,Mobile,,Cimahi,West Java
T132031,2024-10-17,C100568,P1130,1,3754700.0,3754727,Mobile,,Bandung,West Java
T132032,2023-08-03,C102110,P1079,1,1143300.0,1143259,Mobile,,Medan,Sumatra
T132033,2023-05-21,C101309,P1089,2,208500.0,416965,Mobile,,Pontianak,Kalimantan
T132034,2023-09-25,C100473,P1037,5,485900.0,2429395,Mobile,,Cimahi,West Java
T132035,2023-05-19,C102131,P1024,1,3221600.0,3221593,Branch,CAM231,Medan,Sumatra
T132036,2023-02-16,C100004,P1133,1,288500.0,288457,Mobile,CAM219,Serang,Banten
T132037,2023-03-01,C101678,P1114,1,2765000.0,2764975,Mobile,CAM219,Surakarta,Central Java
T132038,2024-07-14,C102636,P1033,3,3371200.0,10113664,Mobile,CAM239,Bogor,West Java
T132039,2024-07-17,C100426,P1096,1,4325600.0,4325611,Mobile,CAM238,Tegal,Central Java
T132040,2023-03-02,C100010,P1036,1,1934200.0,1934189,CallCenter,,Serang,Banten
T132041,2024-12-26,C100893,P1134,2,1739300.0,3478679,CallCenter,,Jakarta,Jakarta
T132042,2023-04-05,C102027,P1090,2,3895100.0,7790144,Mobile,,Jakarta,Jakarta
T132043,2024-09-23,C101791,P1057,2,1666600.0,3333175,Agent,,Malang,East Java
T132044,2024-04-19,C102098,P1095,2,4689800.0,9379665,Internet,CAM222,Surabaya,East Java
T132045,2024-12-31,C101419,P1147,1,579100.0,579066,Branch,CAM232,Jakarta,Jakarta
T132046,2023-02-09,C102550,P1034,1,1293300.0,1293263,Mobile,CAM234,Pekanbaru,Sumatra
T132047,2023-12-12,C102420,P1076,4,5418200.0,21672651,Mobile,CAM235,Jakarta,Jakarta
T132048,2023-11-23,C100439,P1018,5,1500600.0,7503181,Mobile,CAM232,Tegal,Central Java
T132049,2024-03-12,C100978,P1072,4,947900.0,3791793,Mobile,CAM218,Cimahi,West Java
T132050,2024-02-10,C101426,P1138,1,213200.0,213159,Mobile,,Semarang,Central Java
T132051,2023-07-30,C101920,P1051,2,802900.0,1605702,CallCenter,CAM215,Medan,Sumatra
T132052,2023-02-07,C101677,P1051,4,921700.0,3686768,Mobile,CAM214,Denpasar,Bali
T132053,2024-04-12,C102625,P1140,4,2139300.0,8557085,Mobile,CAM223,Cimahi,West Java
T132054,2023-11-13,C101638,P1075,3,1138800.0,3416396,Mobile,CAM224,Denpasar,Bali
T132055,2023-07-30,C101528,P1092,2,248600.0,497181,Branch,,Jakarta,Jakarta
T132056,2023-03-24,C100421,P1016,1,3537100.0,3537133,Mobile,,Jakarta,Jakarta
T132057,2023-12-22,C102963,P1006,3,390000.0,1170110,Mobile,,Manado,Sulawesi
T132058,2024-09-21,C100179,P1146,3,840200.0,2520574,Internet,,Jakarta,Jakarta
T132059,2024-06-22,C101430,P1133,2,355500.0,711059,Mobile,CAM221,Jakarta,Jakarta
T132060,2023-07-28,C102141,P1074,3,1919400.0,5758221,Mobile,,Bandung,West Java
T132061,2024-09-28,C102624,P1135,4,3126000.0,12503934,Mobile,CAM206,Medan,Sumatra
T132062,2023-10-03,C102053,P1103,5,2401100.0,12005460,Mobile,CAM208,Bandung,West Java
T132063,2024-05-06,C102960,P1103,1,2110500.0,2110530,Mobile,CAM218,Tangerang,Banten
T132064,2023-10-25,C101443,P1129,2,3977500.0,7955007,Internet,,Yogyakarta,Yogyakarta
T132065,2024-08-06,C102549,P1123,2,1520000.0,3039985,Mobile,,Jakarta,Jakarta
T132066,2023-02-27,C100829,P1067,3,2177500.0,6532528,Mobile,CAM203,Surabaya,East Java
T132067,2023-10-23,C102746,P1047,1,350300.0,350318,Mobile,,Jakarta,Jakarta
T132068,2024-04-03,C102497,P1106,1,563300.0,563319,Branch,CAM233,Bogor,West Java
T132069,2024-09-22,C101007,P1141,2,4427600.0,8855175,Mobile,CAM205,Jakarta,Jakarta
T132070,2024-01-31,C101204,P1049,2,2571200.0,5142368,Mobile,CAM233,Serang,Banten
T132071,2024-01-09,C101802,P1004,1,4175200.0,4175247,Mobile,,Yogyakarta,Yogyakarta
T132072,2023-03-03,C100618,P1020,2,3732400.0,7464746,Agent,CAM233,Yogyakarta,Yogyakarta
T132073,2024-03-21,C102671,P1104,2,3274200.0,6548362,Mobile,CAM230,Surabaya,East Java
T132074,2023-03-28,C102185,P1047,2,452500.0,905006,Mobile,CAM230,Bandung,West Java
T132075,2024-09-02,C100003,P1128,1,2520200.0,2520151,Mobile,,Madiun,East Java
T132076,2024-02-03,C102962,P1114,2,3283000.0,6565986,CallCenter,,Denpasar,Bali
T132077,2023-05-04,C101958,P1062,2,1840800.0,3681511,Branch,CAM231,Madiun,East Java
T132078,2024-06-02,C100465,P1055,5,1055300.0,5276699,Branch,,Madiun,East Java
T132079,2024-10-07,C100363,P1010,2,1249900.0,2499759,Internet,CAM217,Bandung,West Java
T132080,2023-10-10,C102645,P1009,1,3197300.0,3197253,Mobile,CAM226,Bogor,West Java
T132081,2024-05-28,C100573,P1102,1,296200.0,296174,Branch,,Bandung,West Java
T132082,2024-11-02,C102987,P1101,1,4076300.0,4076326,Mobile,CAM237,Yogyakarta,Yogyakarta
T132083,2023-06-06,C101535,P1034,4,970700.0,3882928,Internet,CAM210,Jakarta,Jakarta
T132084,2023-08-14,C102473,P1030,1,2483900.0,2483949,Agent,CAM236,Surakarta,Central Java
T132085,2024-10-16,C102874,P1131,6,1829500.0,10977111,Internet,CAM225,Surakarta,Central Java
T132086,2024-01-29,C101269,P1115,1,4737400.0,4737407,Mobile,CAM203,Bogor,West Java
T132087,2023-09-23,C101394,P1011,4,3123400.0,12493632,Internet,,Madiun,East Java
T132088,2023-09-23,C102190,P1035,3,1535300.0,4606002,Mobile,,Malang,East Java
T132089,2024-07-02,C102690,P1143,1,375000.0,375032,Branch,,Bekasi,West Java
T132090,2023-10-15,C101999,P1068,3,1567600.0,4702695,CallCenter,CAM223,Bekasi,West Java
T132091,2023-10-19,C101051,P1049,4,3976700.0,15906699,Mobile,CAM238,Surakarta,Central Java
T132092,2023-11-16,C101460,P1136,4,3390300.0,13561093,Mobile,CAM225,Tegal,Central Java
T132093,2024-04-17,C100751,P1079,4,1116400.0,4465494,Mobile,,Jakarta,Jakarta
T132094,2024-02-03,C102729,P1043,5,2398600.0,11993199,Mobile,CAM220,Cimahi,West Java
T132095,2023-03-14,C100014,P1013,2,776700.0,1553407,Internet,CAM232,Pekanbaru,Sumatra
T132096,2024-06-11,C102087,P1052,2,1115200.0,2230485,Agent,CAM219,Palembang,Sumatra
T132097,2023-03-24,C101497,P1104,3,3125900.0,9377594,Branch,CAM216,Surakarta,Central Java
T132098,2023-06-23,C100033,P1099,3,180000.0,540015,Branch,CAM205,Tegal,Central Java
T132099,2024-03-03,C102595,P1002,1,130400.0,130398,Mobile,CAM201,Semarang,Central Java
T132100,2024-08-10,C102330,P1118,1,665700.0,665671,Mobile,CAM201,Bogor,West Java
T132101,2023-10-18,C100397,P1147,3,1007100.0,3021156,Agent,CAM235,Bekasi,West Java
T132102,2024-01-16,C100241,P1053,1,3167300.0,3167264,Mobile,CAM205,Banjarmasin,Kalimantan
T132103,2024-07-16,C100130,P1003,2,1163500.0,2327019,Mobile,CAM215,Cimahi,West Java
T132104,2023-12-29,C102178,P1127,2,3461800.0,6923531,Internet,CAM202,Surabaya,East Java
T132105,2023-07-05,C100833,P1094,1,5570900.0,5570875,Branch,,Madiun,East Java
T132106,2023-01-05,C102235,P1106,1,520300.0,520280,Branch,,Semarang,Central Java
T132107,2023-09-19,C100421,P1042,2,614500.0,1229034,Mobile,CAM207,Jakarta,Jakarta
T132108,2023-06-28,C102531,P1145,1,4322000.0,4322005,Internet,CAM229,Madiun,East Java
T132109,2023-05-22,C101665,P1111,2,2368000.0,4736040,Mobile,CAM228,Serang,Banten
T132110,2023-09-25,C102162,P1077,4,4594100.0,18376220,Internet,CAM220,Jakarta,Jakarta
T132111,2024-09-17,C100462,P1088,3,3388900.0,10166692,Mobile,CAM216,Bekasi,West Java
T132112,2024-04-14,C101857,P1077,3,5192700.0,15578209,Internet,CAM207,Bandung,West Java
T132113,2024-11-22,C100099,P1039,3,2770200.0,8310615,Mobile,CAM208,Semarang,Central Java
T132114,2023-03-09,C101499,P1022,1,3227200.0,3227208,Agent,CAM229,Malang,East Java
T132115,2023-04-17,C100717,P1034,1,1387500.0,1387537,Mobile,CAM227,Jakarta,Jakarta
T132116,2024-07-24,C102018,P1072,3,964200.0,2892660,Agent,CAM205,Medan,Sumatra
T132117,2024-03-12,C100903,P1121,2,1608000.0,3215933,CallCenter,CAM204,Cimahi,West Java
T132118,2023-01-31,C102655,P1047,1,365500.0,365491,Internet,CAM223,Pekanbaru,Sumatra
T132119,2024-06-30,C100765,P1087,3,3163400.0,9490150,Mobile,CAM204,Semarang,Central Java
T132120,2024-06-04,C101811,P1145,2,4892400.0,9784822,Mobile,,Tegal,Central Java
T132121,2024-09-12,C102921,P1108,2,843200.0,1686431,Mobile,CAM228,Pekanbaru,Sumatra
T132122,2024-10-16,C102290,P1092,2,255100.0,510169,Mobile,CAM200,Madiun,East Java
T132123,2023-02-11,C100078,P1054,1,2950300.0,2950289,Branch,,Bogor,West Java
T132124,2023-07-06,C100190,P1009,1,2741200.0,2741172,Mobile,CAM225,Tegal,Central Java
T132125,2024-08-19,C100845,P1108,2,648200.0,1296487,Mobile,CAM221,Jakarta,Jakarta
T132126,2024-12-13,C100824,P1050,6,2641200.0,15847447,Branch,CAM225,Palembang,Sumatra
T132127,2023-10-28,C101746,P1109,2,2313300.0,4626554,Branch,CAM238,Surabaya,East Java
T132128,2023-09-18,C100827,P1123,1,1629000.0,1629023,Branch,,Yogyakarta,Yogyakarta
T132129,2024-05-04,C101555,P1140,1,1498000.0,1497973,Mobile,CAM211,Bandung,West Java
T132130,2024-11-01,C101526,P1013,2,1229400.0,2458784,Mobile,CAM217,Banjarmasin,Kalimantan
T132131,2024-10-26,C100114,P1109,5,2082800.0,10414130,Mobile,,Jakarta,Jakarta
T132132,2024-11-26,C102527,P1101,2,3375200.0,6750352,Mobile,CAM204,Tangerang,Banten
T132133,2023-09-14,C101549,P1110,3,3161800.0,9485522,Internet,,Makassar,Sulawesi
T132134,2023-03-08,C102133,P1031,2,1743000.0,3486089,Internet,,Manado,Sulawesi
T132135,2024-12-25,C100733,P1025,1,658100.0,658061,Internet,CAM236,Jakarta,Jakarta
T132136,2023-08-08,C100893,P1050,1,3454100.0,3454071,Branch,CAM222,Jakarta,Jakarta
T132137,2023-11-19,C102597,P1035,1,1439200.0,1439232,Agent,CAM227,Semarang,Central Java
T132138,2024-08-28,C101208,P1058,2,2553200.0,5106403,Branch,,Pontianak,Kalimantan
T132139,2023-02-28,C101565,P1121,6,1601600.0,9609387,Mobile,,Makassar,Sulawesi
T132140,2023-06-27,C102946,P1103,2,2919200.0,5838348,Internet,,Tegal,Central Java
T132141,2024-04-05,C100759,P1148,2,5076000.0,10151958,Mobile,CAM207,Madiun,East Java
T132142,2023-10-17,C101590,P1140,3,1913600.0,5740778,Mobile,,Medan,Sumatra
T132143,2023-04-22,C100998,P1143,1,383700.0,383675,Internet,CAM223,Bekasi,West Java
T132144,2023-11-20,C101377,P1046,2,3533500.0,7067020,Mobile,CAM236,Surakarta,Central Java
T132145,2023-07-01,C102762,P1052,1,1679000.0,1679003,Mobile,,Bekasi,West Java
T132146,2024-04-10,C102380,P1079,1,899800.0,899830,Mobile,CAM216,Palembang,Sumatra
T132147,2023-08-12,C102625,P1063,2,1487700.0,2975489,Mobile,,Cimahi,West Java
T132148,2024-02-02,C102723,P1106,3,358500.0,1075519,Mobile,CAM207,Bandung,West Java
T132149,2023-06-09,C102511,P1021,2,5177700.0,10355375,Internet,CAM229,Jakarta,Jakarta
T132150,2024-03-29,C102485,P1106,2,557800.0,1115595,Agent,CAM230,Jakarta,Jakarta
T132151,2023-12-29,C101951,P1095,6,4364500.0,26187045,Mobile,CAM228,Semarang,Central Java
T132152,2024-11-05,C101388,P1095,1,5011000.0,5011000,CallCenter,CAM214,Bandung,West Java
T132153,2023-01-03,C101745,P1081,1,2762800.0,2762835,Agent,,Jakarta,Jakarta
T132154,2024-08-15,C102063,P1025,5,708400.0,3542059,Mobile,CAM220,Jakarta,Jakarta
T132155,2024-11-21,C101856,P1136,1,4308500.0,4308453,Mobile,CAM224,Palembang,Sumatra
T132156,2023-12-26,C100141,P1135,3,3421400.0,10264151,Internet,CAM231,Malang,East Java
T132157,2023-11-11,C100065,P1078,3,6063400.0,18190168,Branch,,Cimahi,West Java
T132158,2024-08-28,C100709,P1075,3,1577800.0,4733424,Mobile,,Jakarta,Jakarta
T132159,2024-12-29,C101974,P1146,3,953400.0,2860098,Mobile,,Madiun,East Java
T132160,2023-01-22,C100555,P1111,1,2638400.0,2638418,Mobile,,Medan,Sumatra
T132161,2024-02-25,C102695,P1121,1,1974500.0,1974495,Branch,,Jakarta,Jakarta
T132162,2023-05-06,C102233,P1014,1,1804300.0,1804251,Mobile,CAM200,Malang,East Java
T132163,2024-02-09,C100038,P1026,2,751500.0,1503015,Agent,,Malang,East Java
T132164,2024-10-16,C100426,P1081,4,2237600.0,8950587,Mobile,CAM228,Tegal,Central Java
T132165,2023-09-25,C100063,P1043,2,3173500.0,6347016,Mobile,CAM235,Jakarta,Jakarta
T132166,2024-09-06,C102040,P1118,2,690700.0,1381383,Agent,,Palembang,Sumatra
T132167,2024-07-21,C101108,P1105,3,4510500.0,13531484,Mobile,,Surabaya,East Java
T132168,2023-04-16,C101683,P1017,2,4509500.0,9019056,Internet,,Jakarta,Jakarta
T132169,2024-10-17,C101281,P1053,2,2115200.0,4230452,CallCenter,CAM208,Cimahi,West Java
T132170,2024-06-28,C100298,P1072,1,1287800.0,1287785,Mobile,CAM220,Denpasar,Bali
T132171,2024-09-20,C101575,P1028,2,6006000.0,12011911,Mobile,,Bekasi,West Java
T132172,2023-06-20,C102105,P1029,2,1129600.0,2259181,Mobile,CAM231,Jakarta,Jakarta
T132173,2023-11-01,C100851,P1068,4,2288200.0,9152886,Mobile,CAM209,Bandung,West Java
T132174,2023-11-30,C102133,P1079,1,1029300.0,1029259,Mobile,,Manado,Sulawesi
T132175,2023-01-18,C102316,P1024,1,4928800.0,4928827,Mobile,,Jakarta,Jakarta
T132176,2024-02-04,C102559,P1094,1,4051600.0,4051559,CallCenter,CAM214,Cimahi,West Java
T132177,2023-06-17,C102170,P1090,3,3986400.0,11959071,Mobile,CAM221,Jakarta,Jakarta
T132178,2023-12-01,C101131,P1029,4,1577900.0,6311798,Mobile,CAM217,Bekasi,West Java
T132179,2023-06-04,C101246,P1031,1,1638800.0,1638850,Mobile,CAM201,Surakarta,Central Java
T132180,2024-09-21,C100918,P1028,2,6095000.0,12190065,Branch,,Malang,East Java
T132181,2024-01-11,C101433,P1095,2,4686400.0,9372799,Internet,CAM230,Jakarta,Jakarta
T132182,2023-03-22,C100746,P1138,1,227100.0,227094,Internet,,Jakarta,Jakarta
